loan_amnt,term,int_rate,installment,emp_length,annual_inc,dti,fico_range_low,fico_range_high,last_fico_range_high,last_fico_range_low,earliest_cr_line_age,TotalGain,LoanStatus,LifeOfLoan,PvGain,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,initial_list_status_f,application_type_Individual,disbursement_method_Cash,sub_grade
8000.0,36.0,11.48,263.75,3.0,61500.0,19.69,715.0,719.0,769.0,765.0,108.0,1406.86,0.0,28.0,347.01951150334816,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
8000.0,36.0,12.53,267.74,10.0,79560.0,7.81,690.0,694.0,574.0,570.0,125.0,1579.2,0.0,32.0,342.9606387275988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
2000.0,36.0,12.53,66.94,3.0,20400.0,24.35,715.0,719.0,699.0,695.0,112.0,365.46,0.0,25.0,100.15945742117943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
11500.0,36.0,13.57,390.64,4.0,36000.0,12.1,680.0,684.0,804.0,800.0,117.0,2330.61,0.0,26.0,616.0700089132931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
25000.0,36.0,15.65,874.66,10.0,67000.0,13.65,685.0,689.0,799.0,795.0,214.0,6453.74,0.0,34.0,1321.6765710776306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,19
16800.0,36.0,13.92,573.5,10.0,65856.0,17.49,685.0,689.0,679.0,675.0,152.0,386.38,0.0,2.0,358.7814285714286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
9000.0,36.0,11.48,296.72,2.0,25000.0,16.7,720.0,724.0,704.0,700.0,112.0,1538.49,0.0,28.0,379.48768765391446,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
12000.0,36.0,8.59,379.33,1.0,87000.0,18.8,770.0,774.0,759.0,755.0,152.0,1656.23,0.0,36.0,320.79206640524944,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
21600.0,36.0,12.18,719.28,10.0,234000.0,12.88,730.0,734.0,709.0,705.0,248.0,4294.7,0.0,36.0,831.8323467094697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
6500.0,36.0,11.83,215.38,5.0,32200.0,22.25,720.0,724.0,749.0,745.0,132.0,1232.45,0.0,32.0,267.6556732521714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
6000.0,36.0,8.94,190.63,1.0,28800.0,15.08,720.0,724.0,774.0,770.0,73.0,509.06,0.0,18.0,185.6210380068418,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
8525.0,36.0,8.59,269.48,9.0,54000.0,10.56,780.0,784.0,824.0,820.0,135.0,1108.29,0.0,28.0,273.3735086675617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
6000.0,36.0,14.61,206.86,1.0,45000.0,16.67,660.0,664.0,794.0,790.0,76.0,710.65,0.0,11.0,369.2569771006895,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
5000.0,36.0,13.92,170.69,1.0,33600.0,15.68,685.0,689.0,744.0,740.0,50.0,1143.24,0.0,35.0,227.61040046162964,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
7000.0,36.0,8.59,221.28,5.0,42000.0,13.86,755.0,759.0,819.0,815.0,189.0,965.19,0.0,35.0,192.16199784958565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
15000.0,36.0,16.35,529.94,2.0,140000.0,11.25,700.0,704.0,679.0,675.0,181.0,4078.34,0.0,36.0,789.9259861874167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,21
2800.0,36.0,14.61,96.54,1.0,13380.0,3.14,670.0,674.0,624.0,620.0,526.0,508.68,0.0,19.0,177.38998111865027,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,16
20000.0,36.0,14.26,686.12,2.0,67000.0,11.23,685.0,689.0,664.0,660.0,73.0,4702.29,0.0,36.0,910.7776854281956,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
5000.0,36.0,12.87,168.17,4.0,108000.0,16.04,680.0,684.0,644.0,640.0,179.0,1054.35,0.0,36.0,204.21506385850682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
14800.0,36.0,11.14,485.5,10.0,30000.0,15.52,735.0,739.0,729.0,725.0,132.0,2680.16,0.0,36.0,519.1151378109886,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
1500.0,36.0,11.83,49.71,1.0,12000.0,1.5,730.0,734.0,559.0,555.0,56.0,247.06,0.0,23.0,73.02248994693551,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
9000.0,36.0,11.14,295.24,1.0,24000.0,12.1,735.0,739.0,709.0,705.0,78.0,1316.93,0.0,21.0,421.7358094905971,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
25000.0,36.0,15.31,870.39,1.0,120000.0,8.39,690.0,694.0,739.0,735.0,115.0,5396.760000000002,0.0,24.0,1535.1238751515748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18
1600.0,36.0,11.83,53.02,4.0,63500.0,12.26,710.0,714.0,599.0,595.0,128.0,308.7,0.0,36.0,59.79152104436008,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
8000.0,36.0,8.94,254.18,2.0,60000.0,3.62,745.0,749.0,769.0,765.0,101.0,290.61,0.0,7.0,191.82681447113265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
10000.0,36.0,12.87,336.34,1.0,85000.0,15.8,695.0,699.0,694.0,690.0,165.0,2055.34,0.0,31.0,460.2071914911788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11
10000.0,36.0,7.74,312.19,10.0,29328.0,21.4,770.0,774.0,799.0,795.0,145.0,1086.76,0.0,24.0,309.13200189738393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
25000.0,36.0,16.0,878.94,1.0,98000.0,11.4,735.0,739.0,759.0,755.0,200.0,10656.67,0.0,69.0,1081.0854750872095,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20
8000.0,36.0,11.83,265.08,5.0,54000.0,21.98,710.0,714.0,749.0,745.0,72.0,1377.18,0.0,25.0,377.43556496278643,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
10000.0,36.0,14.26,343.06,3.0,65000.0,3.42,675.0,679.0,724.0,720.0,116.0,2351.19,0.0,36.0,455.3975586792646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15
5000.0,36.0,11.14,164.02,10.0,80000.0,11.07,720.0,724.0,749.0,745.0,158.0,449.34,0.0,11.0,233.4791108005681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6
25000.0,36.0,11.83,828.35,10.0,240000.0,14.77,755.0,759.0,619.0,615.0,123.0,4822.800000000002,0.0,36.0,934.11904014493,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
4000.0,36.0,13.92,136.55,4.0,31609.52,17.77,675.0,679.0,624.0,620.0,53.0,910.43,0.0,36.0,176.33947037388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14
5000.0,36.0,8.59,158.06,1.0,50000.0,8.02,735.0,739.0,649.0,645.0,124.0,692.2,0.0,32.0,150.3276051970895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4
10000.0,36.0,12.53,334.67,6.0,85900.0,10.81,700.0,704.0,554.0,550.0,123.0,2048.14,0.0,36.0,396.70037548362717,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
24250.0,36.0,14.96,840.15,1.0,61547.0,20.16,700.0,704.0,684.0,680.0,121.0,5995.75,0.0,36.0,1161.3055144208686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17
20000.0,36.0,17.74,720.42,3.0,69500.0,23.17,660.0,664.0,504.0,500.0,236.0,5569.91,0.0,28.0,1373.88755620148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25
16800.0,36.0,11.48,553.87,10.0,91000.0,10.77,745.0,749.0,604.0,600.0,240.0,1308.52,0.0,9.0,763.5733376036937,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
18000.0,36.0,11.48,593.44,10.0,92000.0,7.84,750.0,754.0,744.0,740.0,485.0,3364.8800000000015,0.0,36.0,651.7372637892664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
8000.0,36.0,11.48,263.75,6.0,46000.0,15.1,735.0,739.0,739.0,735.0,79.0,613.98,0.0,10.0,337.78673277097636,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
12000.0,36.0,15.31,417.79,2.0,60000.0,14.3,730.0,734.0,719.0,715.0,78.0,2218.22,0.0,22.0,682.0370447144692,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18
7000.0,36.0,7.74,218.54,6.0,105000.0,7.43,745.0,749.0,719.0,715.0,228.0,867.82,0.0,36.0,168.08641980147908,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
8000.0,36.0,7.05,247.2,1.0,70000.0,7.92,780.0,784.0,629.0,625.0,288.0,664.3,0.0,27.0,169.54345385901914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
10000.0,36.0,16.0,351.58,10.0,86400.0,21.01,660.0,664.0,674.0,670.0,266.0,3203.45,0.0,38.0,588.4228346255471,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20
11000.0,36.0,12.53,368.13,2.0,42000.0,18.89,700.0,704.0,699.0,695.0,101.0,2253.35,0.0,36.0,436.4471135254578,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
15000.0,36.0,11.48,494.53,2.0,44000.0,12.19,740.0,744.0,654.0,650.0,82.0,1594.76,0.0,13.0,742.9613907254602,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
10000.0,36.0,11.83,331.34,1.0,68000.0,16.94,715.0,719.0,694.0,690.0,70.0,1929.52,0.0,36.0,373.7250913038991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
20000.0,36.0,11.83,662.68,3.0,75000.0,7.42,750.0,754.0,724.0,720.0,115.0,3510.81,0.0,26.0,928.0423356944654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8
3600.0,36.0,8.94,114.38,1.0,25000.0,16.56,725.0,729.0,704.0,700.0,74.0,503.69,0.0,34.0,103.15185800575973,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
7000.0,36.0,7.4,217.42,10.0,57600.0,21.96,785.0,789.0,779.0,775.0,367.0,382.38,0.0,10.0,210.36986689626033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
3250.0,36.0,13.22,109.86,1.0,18000.0,23.53,705.0,709.0,654.0,650.0,63.0,697.49,0.0,33.0,147.0385676948974,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12
8500.0,36.0,12.53,284.47,3.0,42000.0,21.97,705.0,709.0,694.0,690.0,112.0,1740.87,0.0,36.0,337.18582844345696,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
5000.0,36.0,7.74,156.1,5.0,49200.0,4.71,795.0,799.0,784.0,780.0,138.0,377.4,0.0,14.0,166.89697035254432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
10000.0,36.0,8.94,317.72,10.0,88000.0,15.35,730.0,734.0,779.0,775.0,231.0,1438.57,0.0,36.0,278.63391133393293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
20000.0,36.0,12.53,669.33,5.0,55000.0,2.71,765.0,769.0,689.0,685.0,127.0,1535.86,0.0,10.0,844.9674767804026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10
7500.0,36.0,7.05,231.75,10.0,74400.0,4.26,770.0,774.0,759.0,755.0,200.0,514.17,0.0,14.0,227.38053854310465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
8000.0,36.0,7.05,247.2,10.0,75000.0,1.73,805.0,809.0,814.0,810.0,224.0,900.3,0.0,36.0,174.37740977077218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
12000.0,36.0,11.83,397.61,3.0,33600.0,22.57,710.0,714.0,714.0,710.0,192.0,2302.23,0.0,34.0,471.4790884405096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8
4500.0,36.0,13.92,153.62,7.0,65000.0,0.78,760.0,764.0,754.0,750.0,118.0,993.87,0.0,30.0,229.62841234376006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,14
10000.0,36.0,14.61,344.76,5.0,35000.0,10.22,670.0,674.0,689.0,685.0,149.0,1821.41,0.0,21.0,583.2913068760438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
14000.0,36.0,17.74,504.3,6.0,95000.0,22.19,660.0,664.0,579.0,575.0,145.0,4155.33,0.0,36.0,804.8380341472655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25
9200.0,36.0,8.94,292.3,2.0,43000.0,24.44,735.0,739.0,744.0,740.0,100.0,423.75,0.0,8.0,262.751481062616,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5
10000.0,36.0,14.61,344.76,4.0,30000.0,20.2,670.0,674.0,719.0,715.0,114.0,2411.64,0.0,36.0,467.10600522002136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16
12000.0,36.0,12.18,399.6,6.0,101000.0,12.93,705.0,709.0,584.0,580.0,305.0,2386.37,0.0,36.0,462.21150655856684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9
16000.0,36.0,13.57,543.5,5.0,93000.0,14.37,690.0,694.0,624.0,620.0,275.0,530.87,0.0,4.0,427.5592930029154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13
